id,title,priority,status,type,lane,release,urgency_tier,readiness,hard_blockers,active_dependency_edges,acceptance_criteria_present,packet_available,description_short
polylogue-9l5.8,"Temporal analytics: trends, rolling baselines, changepoint detection",P2,open,feature,10-analytics-experiments,I-analytics-experiments,T2-foundation-before-feature-proof,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,True,True,"The archive spans years of daily work but has no time-axis analytics beyond day/week summaries: no trend ('is my silent-proceed rate improving?'), no baseline ('is today's cost anomalous vs my trailing month?'), no chan…"
polylogue-b0b,Replace remaining keyword outcome/pathology heuristics with structural evidence,P2,open,task,10-analytics-experiments,I-analytics-experiments,T2-foundation-before-feature-proof,blocked-hard,polylogue-9e5.3;polylogue-9e5.9,blocks:polylogue-9e5.3;blocks:polylogue-9e5.9,True,True,"Includes High-Value backlog: wherever detectors/insights still regex prose for outcomes, consume tool_result_is_error/exit_code instead, with per-origin coverage caveats where structure is absent. Inventory first (grep …"
polylogue-b0b.1,Fix substring false-positives in work-event keyword classifier + inventory activity-type label as heuristic-tier,P2,open,task,10-analytics-experiments,I-analytics-experiments,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-b0b,True,True,
polylogue-stc,"Experiment hosting: declared arms, preregistered metrics, paired analysis, agent-buildable",P2,open,feature,10-analytics-experiments,I-analytics-experiments,T2-foundation-before-feature-proof,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,True,True,"Generalize what cfk/jxe did by hand into substrate: an experiment is a first-class declared object — hypothesis, arms, assignment rule, PREREGISTERED metrics (declared before data collection, timestamped — the construct…"
polylogue-2qx,"OriginSpec: one package per origin, dispatch order derived from declared strictness",P2,open,feature,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,blocked-hard,polylogue-o21,parent-child:polylogue-l4kf;blocks:polylogue-o21,False,True,"Adding a provider/origin is the most common expansion Polylogue will ever do (uiw enumerates a dozen candidates; Grok, OTel-GenAI, Langfuse waiting), yet origin logic is smeared: looks_like + parser in sources/parsers/*…"
polylogue-7aw,"Ingest agent configuration as a source family (skills, CLAUDE.md, hooks)",P2,open,feature,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,,True,True,"Treat agent configuration as a corpus polylogue versions, queries, and correlates with session outcomes: CLAUDE.md/AGENTS.md revisions, skills, hook configs — config-over-time x outcome-over-time is the continual-learni…"
polylogue-a7xr.10,Kill-or-adopt the search-provider lane: production bypasses the abstraction it should use,P2,open,chore,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-a7xr;related:polylogue-mhx.3,True,True,VERIFIED 2026-07-06: FTS5Provider/HybridSearchProvider/factories have zero production call sites — only their own tests import them. Production FTS is inline SQL (archive_tiers/archive.py:4545/4661/7668) and --retrieval…
polylogue-da1,Provider format-drift sentinel: detect upstream export-shape changes from live ingest,P2,open,feature,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,relates-to:polylogue-38x,True,True,"Claude Code, Codex, ChatGPT, and Gemini change their export/JSONL shapes without notice. Today drift surfaces as silent parse degradation — dropped fields or nodes discovered manually weeks later (e.g. the ChatGPT asset…"
polylogue-exb,"Layering: substrate rings import the api facade (6 sites, 2 private-symbol reaches)",P2,open,task,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,,True,True,"The architecture says surfaces adapt over substrate, but the dependency arrow runs backwards in at least six places: storage/embeddings/preflight.py imports select_pending_embedding_session_window from polylogue.api; st…"
polylogue-fs1,Hermes bridge: state.db + runtime spans -> canonical evidence -> forensics/eval export,P2,open,epic,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,epic-needs-child-closure,,,True,True,"Positioning: Hermes acts; Polylogue remembers and explains what the agent did; Sinex knows what was happening on the machine around it. Hermes already HAS observability hooks (observer layer, middleware, Langfuse, NeMo …"
polylogue-fs1.4,Report: polylogue forensics for Hermes sessions,P2,open,feature,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,needs-acceptance-criteria,,parent-child:polylogue-fs1,False,True,"Five-section per-session/per-corpus report, computed from the canonical archive (composition over existing primitives where possible): 1) session topology — parents, resumes, compactions, subagents, branches, long turns…"
polylogue-o21,"Extension-point ergonomics: declare-once registries, scaffolds, actionable completeness errors",P2,open,feature,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,relates-to:polylogue-t46;relates-to:polylogue-utf,True,True,"Every extension today is a scavenger hunt across parallel registration sites, each failing opaquely when missed — the accumulated tribal knowledge lives in bd memories: a new MCP tool needs EXPECTED_TOOL_NAMES + TOOL_CO…"
polylogue-ox0,Codex deep integration: state DBs as authoritative source + AppServer live lane,P2,open,task,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-fs1,True,True,"Codex writes far more than rollout JSONL: state_5.sqlite (authoritative session/thread state — already used read-only by cost reconciliation lpl), goals_1.sqlite (goal/plan state — unexplored), history.jsonl, hooks.json…"
polylogue-t0p,"Capture the rest of Claude Code: todos, file-history, prompt history, debug artifacts",P2,open,task,11-interoperability-origin,K-interop-origin,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-l4kf,True,True,"Session JSONL is one artifact among many that Claude Code writes, and the others answer questions transcripts cannot: ~/.claude/todos/*.json = the agent's live PLAN state per session (task lists with status — plan-vs-ex…"
polylogue-212,Demo portfolio: construct-valid demos (D1/D2/D4/D5/D8 + post-hoc forensic Q&A),P2,open,epic,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,epic-needs-child-closure,,,True,True,"Ground rule for all: every displayed number resolves, on click or --explain, to structural evidence (outcome fields, usage events, provenance refs, raw bytes) — never regex over prose. Each runs on the deterministic dem…"
polylogue-212.1,Post-hoc forensic Q&A demo: questions a tracer cannot answer,P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-212,True,True,The category-separation demo: take one completed multi-hour coding-agent session and answer post-hoc questions live — when did the bad assumption first enter; which file churned before the regression; what evidence did …
polylogue-212.2,D1 'The receipts': claim-vs-evidence on a real PR,P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-212,True,True,Pick a merged agent-authored PR; resolve PR -> authoring session via session_commits/session_repos; get_postmortem_bundle; render two columns: claimed (PR-body sentences: 'tests pass') vs observed (actions rows: the pyt…
polylogue-212.3,D2 'Where did the money actually go': cost by outcome,P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-212,True,True,"Five-axis cost basis shown honestly (provider-reported exact vs catalog-priced with stated coverage), then the pivot nobody else can do: cost by outcome — '$N this month; X% spent in sessions that ended abandoned or wit…"
polylogue-212.4,"D4 'Behavioral archaeology': six DSL queries, rapid fire",P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-212,True,True,"Each answers a question an engineering lead would ask, each impossible in any chat UI: SEQ thrash-loop hunt; failure-rate by model; which tools break (observed-event outcomes by tool); near:'race condition' semantic pro…"
polylogue-3tl.12,README de-meta / de-persuasion pass with reproducible capability claims,P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-3tl,True,True,
polylogue-3tl.13,Reconcile schema-versioning docs + retire superseded execution-plan.md,P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-3tl,True,True,
polylogue-3tl.4,Findings publishing lane: campaign artifacts on the docs site,P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-3tl;relates-to:polylogue-cpf,True,True,"The Pages pipeline already builds and deploys the docs site on master push; give campaign artifacts (claim-vs-evidence finding, forensics report) a publishing lane there — rendered report + reproduction instructions, re…"
polylogue-3tl.7,Release is a decision: proven install matrix across package managers and OSes,P2,open,task,12-external-legibility-demos,L-legibility-demos,T2-foundation-before-feature-proof,implementation-ready-after-local-inspection,,parent-child:polylogue-3tl,True,True,"Release machinery exists (release-please, PyPI + Homebrew tap + GHCR + Nix flake wired in CI per the grok evidence) but 'wired' is not 'proven': nobody continuously verifies that a stranger's install actually works on e…"
